Geneid	A1	A3	A12	A13	A16	A17	A18	A19	A24	A25	A28	A29	A32	A33	A36	A37	A40	A41	A44	A45	A48	A49	A50	A51
Gm28340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4849	0	1	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	1	0	0	0	0	0	3
Gm24633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pkhd1	157	150	239	145	178	260	284	214	140	264	191	210	124	210	163	120	258	199	142	159	149	200	105	24
Gm37315	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930486I03Rik	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15795	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	0	0	0	0	0	2	0	0	4
Gm24162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir133b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il17a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il17f	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	2	0
Mcm3	112	101	597	536	197	202	43	76	326	493	223	277	49	101	828	770	243	165	143	112	84	82	890	493
Gm20587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6720483E21Rik	0	0	5	0	0	0	0	0	2	0	2	0	2	1	0	5	0	0	0	0	2	0	0	2
Paqr8	2680	2582	1962	2242	2499	3409	2500	2242	1675	1868	1748	1922	1462	2000	1654	1412	1518	1457	1939	2083	1578	1789	1259	1726
Gm24171	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gm28064	0	0	0	0	0	0	0	0	1	5	1	5	4	1	0	0	0	1	0	2	0	0	0	0
Efhc1	54	42	42	6	36	32	59	39	41	34	28	28	56	60	22	16	25	23	46	44	44	38	25	46
Tram2	32	20	60	65	102	170	125	86	115	125	81	71	112	110	132	151	151	99	80	120	86	110	125	191
Gm28287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2693	0	0	0	0	0	0	0	0	2	0	1	4	0	1	0	2	0	0	0	0	0	0	0	0
Tmem14a	171	119	173	174	158	185	156	83	118	120	135	182	141	150	86	174	146	142	137	107	146	165	205	268
Gm38224	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Gsta3	459	435	1046	741	189	168	193	230	237	346	408	398	55	111	85	131	220	227	224	130	99	191	2082	1776
Gm28836	0	0	6	0	0	0	0	0	3	3	0	0	0	0	0	1	5	8	3	0	0	1	12	1
Gm7094	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gm4956	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Gm21909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khdc1a	16	24	23	33	31	48	9	2	64	69	158	76	8	22	0	8	68	62	25	5	12	33	32	6
Gm16329	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm16327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khdc1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm16533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khdc1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm16328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Kcnq5	8	1	2	20	0	3	0	0	2	9	6	4	2	1	0	3	4	0	8	3	8	3	7	0
Gm36949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7658	0	3	6	1	2	3	1	4	5	16	17	6	8	9	9	6	4	5	2	2	10	10	13	9
Gm38243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rims1	22	5	0	0	0	0	0	0	3	1	1	2	5	2	1	2	6	1	3	1	7	3	1	0
Gm26866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933415F23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6420	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Mir30a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27028	0	0	0	0	0	0	0	0	0	3	4	3	3	1	0	0	3	0	0	6	0	0	1	5
Mir30c-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0
Gm20954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ogfrl1	79	82	50	23	94	90	73	67	113	171	97	63	94	126	157	86	79	93	44	59	86	109	63	10
Gm7784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3gat2	0	0	6	0	0	9	0	0	8	1	12	8	13	5	20	9	14	7	6	12	8	6	13	24
Smap1	1331	1312	1049	1229	1663	1496	1578	1170	1035	890	863	918	922	1200	902	828	920	782	973	1073	1089	1122	911	1604
Sdhaf4	168	113	193	164	307	151	273	196	210	106	190	222	209	215	94	181	191	212	176	112	156	189	224	367
Gm26524	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
Fam135a	574	430	486	526	586	1197	706	637	1068	1004	1043	950	1137	1380	1172	1095	931	884	913	916	994	1138	1318	3783
Gm37580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm26607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col9a1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
Col19a1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Gm26418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tubb4b-ps2	8	29	46	57	10	17	1	34	11	25	24	17	17	35	12	33	21	15	21	9	22	14	9	12
Gm28439	32	3	6	13	11	15	14	6	105	247	101	101	126	133	225	126	146	102	142	182	102	147	28	17
Gm10222	10	1	3	3	12	14	3	6	62	105	67	47	72	56	103	68	57	50	58	113	65	61	14	11
Gm28438	70	4	3	16	64	21	64	12	142	233	185	230	149	172	269	192	120	155	174	170	146	162	24	10
Gm28437	57	14	14	72	75	31	79	31	326	476	368	360	430	474	541	409	376	331	438	495	348	476	108	122
Gm10925	87	18	9	82	106	72	65	21	338	604	380	365	418	469	557	410	421	414	480	533	383	510	89	119
Gm28661	64	35	90	132	114	113	62	92	342	594	360	259	415	490	604	376	406	337	461	593	357	426	183	181
Gm29216	35	7	17	18	48	57	23	37	266	310	219	206	320	323	231	237	253	228	352	330	273	297	109	126
Lmbrd1	1334	1196	1659	1203	1900	2787	2230	2116	2059	1686	1817	1776	2607	2546	1494	1538	1771	1950	1776	1763	2048	2129	1799	2271
Gm28594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adgrb3	0	0	0	0	0	0	0	0	0	0	2	1	1	2	0	0	1	1	1	0	0	1	0	3
Gm15702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8030445P17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2900022M07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900002M20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9884	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm18443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931408C20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	0	0	0
Gm38089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7846	0	0	0	0	0	0	0	0	20	6	19	8	6	8	4	8	4	11	6	4	5	8	16	23
Gm597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm5697	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Gm6462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir6342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5525	7	9	52	17	19	12	12	25	36	23	19	22	11	13	23	30	19	15	18	15	12	15	24	22
Gm7858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6473	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1
Gm2914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phf3	1732	1597	1592	1327	1228	2360	1976	1916	1627	2390	1640	1524	1651	2013	2256	1811	1740	1459	1410	1731	1318	1798	1755	3099
Gm37522	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0
Gm37906	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	6	3	1	0	0	0	0	0	0
Ptp4a1	1260	1141	996	888	1620	3138	1797	1443	2440	2118	1866	2097	2594	3009	1983	1849	1904	1864	2256	2190	2346	2625	1898	4070
AC153137.1	10	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	3	0	0
Gm9458	3	1	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	2	0	0	5	2	0	0
4931428L18Rik	5	7	0	3	22	48	11	5	17	11	4	7	6	14	10	3	10	22	12	5	14	26	0	4
Gm28644	0	0	0	0	2	12	0	2	0	0	0	0	1	4	1	0	0	4	0	5	0	0	0	0
Gm27362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29128	0	0	0	0	0	0	0	0	5	0	2	3	0	0	0	0	2	3	1	0	0	0	0	0
Gm7893	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
Lgsn	0	4	0	0	5	0	11	2	15	0	0	8	4	8	14	6	6	11	7	4	13	9	1	1
Pih1d3	0	0	0	0	8	0	0	0	0	0	0	7	0	0	4	0	0	3	0	4	0	0	0	0
Gm26145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4850	0	6	4	0	0	0	0	2	2	1	6	1	4	3	0	1	9	4	0	1	2	2	0	1
Gm28645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6489	0	3	0	0	0	0	0	0	2	0	0	7	0	2	0	0	0	2	1	0	1	4	0	0
Gm10307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19680	17	16	6	0	5	8	4	9	2	2	1	1	0	2	0	6	2	1	0	0	2	0	0	3
Gm23032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khdrbs2	0	0	1	0	0	0	0	0	2	0	9	0	1	2	1	1	1	0	0	0	0	0	0	0
Gm25814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7114	0	1	0	0	0	0	0	1	0	3	0	2	0	1	1	7	0	1	4	0	2	1	0	1
Gm4785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2987	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prim2	196	129	240	128	169	201	180	126	279	214	180	210	125	224	254	243	144	154	190	115	133	119	181	146
Gm29228	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm17813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700001G17Rik	0	3	3	17	7	0	0	0	0	2	3	0	0	0	0	0	3	0	0	6	0	0	3	4
Gm38173	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0
Rab23	128	115	133	149	288	328	127	88	191	138	174	187	133	171	211	226	172	137	169	153	100	128	137	68
Bag2	69	66	155	216	74	96	27	47	67	99	76	87	11	34	92	125	46	65	67	53	31	36	240	202
Gm37905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Zfp451	135	106	145	99	116	254	119	130	229	363	229	300	154	180	377	337	252	190	172	206	157	216	385	339
Gm15455	0	0	4	0	0	1	0	4	0	8	2	0	0	5	9	7	2	0	0	0	1	2	1	4
Bend6	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	2	0	0	2	1	0	1	0	0
Gm37067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dst	3722	4142	2641	2622	4286	6721	5308	6103	3665	4985	2999	3553	4725	5516	3487	2695	4241	4042	2660	4428	3607	4106	1736	2793
Gm37354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38157	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Mir6896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26788	0	1	5	0	0	0	0	6	4	9	1	5	4	3	1	6	6	1	8	12	3	5	4	2
A930005N03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	4	0	0
Gm37958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37385	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5266	0	0	0	0	0	8	0	0	3	0	0	0	0	3	0	0	0	0	2	0	1	0	0	3
Gm3052	13	0	0	0	4	7	0	11	6	4	2	4	5	0	3	5	2	1	6	3	0	4	3	1
Gm37233	36	4	52	59	79	42	25	48	33	56	43	42	24	28	23	16	53	39	26	27	22	36	35	0
Mir5103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc115	239	188	239	301	338	202	222	174	242	199	230	189	179	200	252	301	198	143	216	181	158	239	284	560
Gm28306	0	0	0	0	0	0	0	0	0	6	0	0	0	0	4	0	1	0	0	0	0	1	0	2
Imp4	535	583	921	747	773	818	480	493	562	630	647	575	391	494	807	916	501	468	476	373	423	500	866	840
Ptpn18	309	421	647	560	765	488	485	449	507	369	495	436	417	511	523	660	435	380	413	325	277	338	322	732
Gm28417	0	2	8	28	57	3	23	8	13	6	18	26	18	39	50	60	18	12	18	20	5	11	30	71
4930568A12Rik	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0
Prss39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cfc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prss40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700101I19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amer3	0	0	0	0	0	0	0	0	0	0	4	1	3	3	0	0	0	1	0	0	1	2	0	1
Gm28418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AA619741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef4	323	460	681	588	570	602	570	509	352	408	311	306	248	328	345	359	237	241	295	297	276	290	198	24
Gm37224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Gm37845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38336	0	0	2	0	0	0	0	0	1	2	4	3	1	2	0	1	1	0	0	4	2	5	2	10
Fam168b	4225	3883	3437	3367	3996	5316	4153	3437	2711	2603	2490	2434	2978	3171	2863	2853	2332	2481	2028	1787	2096	2536	3151	3897
Gm37127	7	6	1	0	0	0	0	0	8	2	3	3	1	14	2	3	5	4	9	5	5	3	7	4
Plekhb2	19695	16355	16280	15387	26370	27734	30397	20898	15268	11694	13844	13660	20238	20863	11526	11871	13281	14748	14176	15091	15761	16538	13057	17309
Gm19430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37670	0	0	2	0	0	0	7	0	8	6	4	4	4	1	2	6	4	8	6	10	12	2	3	1
Gm8009	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110002O04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm8022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930535G08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hs6st1	3362	3173	3304	3545	3640	3398	3124	3123	1566	1907	1742	1489	1626	1939	1428	1343	1548	1465	1473	1593	1399	1599	1901	2979
Gm37335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33280	0	6	2	0	0	30	7	2	7	25	0	10	7	8	10	12	28	11	4	6	5	6	10	6
Uggt1	2076	1927	2380	2196	1588	2732	1696	1768	1541	2281	1547	1487	1164	1381	3176	2470	1567	1373	1248	1272	990	1218	3286	4642
Mir6897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
