Geneid	Ctrl_1	Ctrl_2	Satb2_KO1	Satb2_KO2	Mta2_KO1	Mta2_KO2	Chd4_KO1	Chd4_KO2	Gatad2_KO1	Gatad2_KO2	Smarcd2_KO1	Smarcd2_KO2	Smarca4_KO1	Smarca4_KO2	Smarca5_KO1	Smarca5_KO2	Rbbp4_KO1	Rbbp4_KO2	Ctbp2_KO1	Ctbp2_KO2	Ncor1_KO1	Ncor1_KO2
Mcm3	84	82	112	101	597	536	197	202	43	76	828	770	49	101	223	277	326	493	243	165	143	112
Gm20587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6720483E21Rik	2	0	0	0	5	0	0	0	0	0	0	5	2	1	2	0	2	0	0	0	0	0
Paqr8	1578	1789	2680	2582	1962	2242	2499	3409	2500	2242	1654	1412	1462	2000	1748	1922	1675	1868	1518	1457	1939	2083
Gm24171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Gm28064	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	5	1	5	0	1	0	2
Efhc1	44	38	54	42	42	6	36	32	59	39	22	16	56	60	28	28	41	34	25	23	46	44
Tram2	86	110	32	20	60	65	102	170	125	86	132	151	112	110	81	71	115	125	151	99	80	120
Gm28287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2693	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	4	2	0	0	0	0	0
Tmem14a	146	165	171	119	173	174	158	185	156	83	86	174	141	150	135	182	118	120	146	142	137	107
Gm38224	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Gsta3	99	191	459	435	1046	741	189	168	193	230	85	131	55	111	408	398	237	346	220	227	224	130
Gm28836	0	1	0	0	6	0	0	0	0	0	0	1	0	0	0	0	3	3	5	8	3	0
Gm7094	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Gm4956	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Gm21909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khdc1a	12	33	16	24	23	33	31	48	9	2	0	8	8	22	158	76	64	69	68	62	25	5
Gm16329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm16327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khdc1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm16533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khdc1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm16328	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcnq5	8	3	8	1	2	20	0	3	0	0	0	3	2	1	6	4	2	9	4	0	8	3
Gm36949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7658	10	10	0	3	6	1	2	3	1	4	9	6	8	9	17	6	5	16	4	5	2	2
Gm38243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rims1	7	3	22	5	0	0	0	0	0	0	1	2	5	2	1	2	3	1	6	1	3	1
Gm26866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933415F23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Mir30a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27028	0	0	0	0	0	0	0	0	0	0	0	0	3	1	4	3	0	3	3	0	0	6
Mir30c-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29107	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Gm20954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ogfrl1	86	109	79	82	50	23	94	90	73	67	157	86	94	126	97	63	113	171	79	93	44	59
Gm7784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3gat2	8	6	0	0	6	0	0	9	0	0	20	9	13	5	12	8	8	1	14	7	6	12
Smap1	1089	1122	1331	1312	1049	1229	1663	1496	1578	1170	902	828	922	1200	863	918	1035	890	920	782	973	1073
Sdhaf4	156	189	168	113	193	164	307	151	273	196	94	181	209	215	190	222	210	106	191	212	176	112
Gm26524	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0
Fam135a	994	1138	574	430	486	526	586	1197	706	637	1172	1095	1137	1380	1043	950	1068	1004	931	884	913	916
Gm37580	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm26607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col9a1	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col19a1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
Gm26418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tubb4b-ps2	22	14	8	29	46	57	10	17	1	34	12	33	17	35	24	17	11	25	21	15	21	9
Gm28439	102	147	32	3	6	13	11	15	14	6	225	126	126	133	101	101	105	247	146	102	142	182
Gm10222	65	61	10	1	3	3	12	14	3	6	103	68	72	56	67	47	62	105	57	50	58	113
Gm28438	146	162	70	4	3	16	64	21	64	12	269	192	149	172	185	230	142	233	120	155	174	170
Gm28437	348	476	57	14	14	72	75	31	79	31	541	409	430	474	368	360	326	476	376	331	438	495
Gm10925	383	510	87	18	9	82	106	72	65	21	557	410	418	469	380	365	338	604	421	414	480	533
Gm28661	357	426	64	35	90	132	114	113	62	92	604	376	415	490	360	259	342	594	406	337	461	593
Gm29216	273	297	35	7	17	18	48	57	23	37	231	237	320	323	219	206	266	310	253	228	352	330
Lmbrd1	2048	2129	1334	1196	1659	1203	1900	2787	2230	2116	1494	1538	2607	2546	1817	1776	2059	1686	1771	1950	1776	1763
Gm28594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adgrb3	0	1	0	0	0	0	0	0	0	0	0	0	1	2	2	1	0	0	1	1	1	0
Gm15702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8030445P17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900022M07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900002M20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9884	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm18443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931408C20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19028	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	3	0	0
Gm38089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7846	5	8	0	0	0	0	0	0	0	0	4	8	6	8	19	8	20	6	4	11	6	4
Gm597	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm5697	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Gm6462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir6342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5525	12	15	7	9	52	17	19	12	12	25	23	30	11	13	19	22	36	23	19	15	18	15
Gm7858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6473	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
Gm2914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phf3	1318	1798	1732	1597	1592	1327	1228	2360	1976	1916	2256	1811	1651	2013	1640	1524	1627	2390	1740	1459	1410	1731
Gm37522	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0
Gm37906	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	4	3	1	0	0
Ptp4a1	2346	2625	1260	1141	996	888	1620	3138	1797	1443	1983	1849	2594	3009	1866	2097	2440	2118	1904	1864	2256	2190
AC153137.1	0	3	10	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0
Gm9458	5	2	3	1	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	2	0	0
4931428L18Rik	14	26	5	7	0	3	22	48	11	5	10	3	6	14	4	7	17	11	10	22	12	5
Gm28644	0	0	0	0	0	0	2	12	0	2	1	0	1	4	0	0	0	0	0	4	0	5
Gm27362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	0	2	3	1	0
Gm7893	1	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Lgsn	13	9	0	4	0	0	5	0	11	2	14	6	4	8	0	8	15	0	6	11	7	4
Pih1d3	0	0	0	0	0	0	8	0	0	0	4	0	0	0	0	7	0	0	0	3	0	4
Gm26145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4850	2	2	0	6	4	0	0	0	0	2	0	1	4	3	6	1	2	1	9	4	0	1
Gm28645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6489	1	4	0	3	0	0	0	0	0	0	0	0	0	2	0	7	2	0	0	2	1	0
Gm10307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19680	2	0	17	16	6	0	5	8	4	9	0	6	0	2	1	1	2	2	2	1	0	0
Gm23032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khdrbs2	0	0	0	0	1	0	0	0	0	0	1	1	1	2	9	0	2	0	1	0	0	0
Gm25814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7114	2	1	0	1	0	0	0	0	0	1	1	7	0	1	0	2	0	3	0	1	4	0
Gm4785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Gm25792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prim2	133	119	196	129	240	128	169	201	180	126	254	243	125	224	180	210	279	214	144	154	190	115
Gm29228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Gm37618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm17813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700001G17Rik	0	0	0	3	3	17	7	0	0	0	0	0	0	0	3	0	0	2	3	0	0	6
Gm38173	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0
Rab23	100	128	128	115	133	149	288	328	127	88	211	226	133	171	174	187	191	138	172	137	169	153
Bag2	31	36	69	66	155	216	74	96	27	47	92	125	11	34	76	87	67	99	46	65	67	53
Gm37905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp451	157	216	135	106	145	99	116	254	119	130	377	337	154	180	229	300	229	363	252	190	172	206
Gm15455	1	2	0	0	4	0	0	1	0	4	9	7	0	5	2	0	0	8	2	0	0	0
Bend6	0	1	0	0	0	0	0	0	0	0	0	2	4	2	0	0	0	0	0	0	2	1
Gm37067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dst	3607	4106	3722	4142	2641	2622	4286	6721	5308	6103	3487	2695	4725	5516	2999	3553	3665	4985	4241	4042	2660	4428
Gm37354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38157	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Mir6896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26788	3	5	0	1	5	0	0	0	0	6	1	6	4	3	1	5	4	9	6	1	8	12
A930005N03Rik	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Gm37958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm5266	1	0	0	0	0	0	0	8	0	0	0	0	0	3	0	0	3	0	0	0	2	0
Gm3052	0	4	13	0	0	0	4	7	0	11	3	5	5	0	2	4	6	4	2	1	6	3
Gm37233	22	36	36	4	52	59	79	42	25	48	23	16	24	28	43	42	33	56	53	39	26	27
Mir5103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc115	158	239	239	188	239	301	338	202	222	174	252	301	179	200	230	189	242	199	198	143	216	181
Gm28306	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	6	1	0	0	0
Imp4	423	500	535	583	921	747	773	818	480	493	807	916	391	494	647	575	562	630	501	468	476	373
Ptpn18	277	338	309	421	647	560	765	488	485	449	523	660	417	511	495	436	507	369	435	380	413	325
Gm28417	5	11	0	2	8	28	57	3	23	8	50	60	18	39	18	26	13	6	18	12	18	20
4930568A12Rik	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0
Prss39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cfc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prss40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700101I19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amer3	1	2	0	0	0	0	0	0	0	0	0	0	3	3	4	1	0	0	0	1	0	0
Gm28418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AA619741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef4	276	290	323	460	681	588	570	602	570	509	345	359	248	328	311	306	352	408	237	241	295	297
Gm37224	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Gm37845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38336	2	5	0	0	2	0	0	0	0	0	0	1	1	2	4	3	1	2	1	0	0	4
Fam168b	2096	2536	4225	3883	3437	3367	3996	5316	4153	3437	2863	2853	2978	3171	2490	2434	2711	2603	2332	2481	2028	1787
Gm37127	5	3	7	6	1	0	0	0	0	0	2	3	1	14	3	3	8	2	5	4	9	5
Plekhb2	15761	16538	19695	16355	16280	15387	26370	27734	30397	20898	11526	11871	20238	20863	13844	13660	15268	11694	13281	14748	14176	15091
Gm19430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37670	12	2	0	0	2	0	0	0	7	0	2	6	4	1	4	4	8	6	4	8	6	10
Gm8009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
Gm38027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110002O04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm8022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930535G08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hs6st1	1399	1599	3362	3173	3304	3545	3640	3398	3124	3123	1428	1343	1626	1939	1742	1489	1566	1907	1548	1465	1473	1593
Gm37335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33280	5	6	0	6	2	0	0	30	7	2	10	12	7	8	0	10	7	25	28	11	4	6
Uggt1	990	1218	2076	1927	2380	2196	1588	2732	1696	1768	3176	2470	1164	1381	1547	1487	1541	2281	1567	1373	1248	1272
Mir6897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neurl3	5574	6257	8102	9392	7590	7688	10710	11050	9368	7873	4176	4493	6716	7269	5570	5443	6170	5328	5821	6624	5550	5936
Arid5a	232	208	228	496	431	402	539	393	448	414	126	150	280	340	191	182	302	266	215	203	240	308
4930403P22Rik	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	1	0	1	0	1
Kansl3	1121	1322	1763	1876	1522	1448	1909	1701	1968	1707	965	1235	1346	1374	1238	1072	1329	1182	1222	1198	1127	1166
Mir6898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fer1l5	31	34	108	54	46	46	47	31	83	80	58	41	48	61	38	32	51	58	44	49	27	51
Lman2l	346	337	648	519	579	564	520	593	818	812	366	300	385	383	355	302	418	423	289	369	360	352
Cnnm4	5716	6534	10859	11148	8392	9192	12909	16206	14286	14320	7158	5276	8115	8340	5921	5944	6115	7626	6982	6214	5289	7066
Gm37909	11	2	4	6	2	0	17	0	18	13	3	4	16	13	15	9	12	10	10	6	8	7
Gm47280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnnm3	257	243	262	276	388	421	598	631	550	410	446	460	341	336	348	292	303	395	339	283	224	259
Gm38033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd23	3	5	0	3	0	0	4	0	0	0	4	9	0	1	2	2	0	0	6	0	4	3
Gm42417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd39	50	31	38	28	73	65	107	50	46	26	49	61	47	40	70	41	38	30	52	17	48	20
Sema4c	10	10	16	7	27	0	21	0	0	8	7	12	3	5	4	6	17	8	2	8	3	1
D430040D24Rik	0	0	2	2	2	0	5	0	0	1	0	0	0	0	0	0	2	0	3	0	0	1
Fam178b	0	0	0	0	0	0	0	10	0	0	0	1	0	3	0	0	0	0	1	0	1	0
Gm6428	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0
Gm24133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cox5b	2644	2939	2731	4294	4951	4680	7373	1916	3436	2947	2069	4068	3285	3677	3265	3143	3395	2276	2482	3056	3270	2326
Actr1b	2105	2425	3377	3616	3321	3270	4101	3344	3686	3808	2198	2328	2441	2782	2676	2665	2606	2402	2214	2276	2168	2014
4933424G06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zap70	0	0	3	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm18828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem131	5182	5762	8989	8342	7947	8626	8307	12690	8937	8472	13886	10592	6317	7423	5932	5731	6085	9472	6818	5470	5593	7138
Gm37506	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0
Gm38115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	1
F830112A20Rik	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	4	0	2	0	1	1
